@relation '/home/lapsec/Documentos/Classificador/bases/NSL_KDD-master/KDDTrain+binary_class-weka.filters.unsupervised.attribute.Remove-R10-34,38-41-weka.filters.unsupervised.attribute.Remove-R10-12-weka.filters.unsupervised.attribute.Remove-R1,8-9'

@attribute protocol_type {icmp,tcp,udp}
@attribute service {IRC,Z39_50,aol,harvest,tftp_u,http_2784,http_8001,X11,urh_i,rje,auth,bgp,courier,csnet_ns,ctf,daytime,discard,domain,domain_u,echo,eco_i,ecr_i,red_i,tim_i,efs,exec,finger,ftp,ftp_data,pm_dump,gopher,hostnames,http,http_443,imap4,iso_tsap,klogin,kshell,ldap,link,login,mtp,name,netbios_dgm,netbios_ssn,netbios_ns,netstat,nnsp,nntp,ntp_u,other,pop_2,pop_3,printer,private,remote_job,shell,smtp,sql_net,ssh,sunrpc,supdup,systat,telnet,time,urp_i,uucp,uucp_path,vmnet,whois}
@attribute flag {REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH,OTH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute land numeric
@attribute classe {0,1}

@data
tcp,bgp,S0,0,0,0,1
tcp,ftp_data,SF,2194619,0,0,0
tcp,nntp,RSTO,0,0,0,1
tcp,http,SF,353,1408,0,0
udp,domain_u,SF,41,107,0,0
udp,private,SF,1,0,0,1
tcp,ldap,S0,0,0,0,1
tcp,http,SF,54540,8314,0,1
tcp,http,SF,302,2446,0,0
tcp,nnsp,S0,0,0,0,1
tcp,http,SF,304,293,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,152,9551,0,0
tcp,uucp,S0,0,0,0,1
tcp,http,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,klogin,S0,0,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,smtp,SF,733,332,0,0
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,smtp,SF,763,329,0,0
icmp,eco_i,SF,8,0,0,1
tcp,time,S0,0,0,0,1
tcp,http,SF,54540,8314,0,1
tcp,http,SF,255,3418,0,0
tcp,http,SF,264,3364,0,0
tcp,http,SF,295,2789,0,0
tcp,smtp,SF,784,334,0,0
tcp,http,SF,181,5562,0,0
tcp,private,S0,0,0,0,1
udp,domain_u,SF,44,97,0,0
tcp,finger,S0,0,0,0,1
tcp,http,SF,206,313,0,0
tcp,http,SF,348,1280,0,0
tcp,bgp,S0,0,0,0,1
icmp,ecr_i,SF,1032,0,0,1
tcp,ctf,RSTOS0,0,0,0,1
tcp,smtp,SF,785,333,0,0
tcp,smtp,SF,1377,278,0,0
tcp,http,SF,318,590,0,0
udp,domain_u,SF,42,42,0,0
tcp,smtp,SF,1261,330,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,205,25672,0,0
tcp,http,SF,235,2088,0,0
tcp,http,REJ,0,0,0,0
tcp,ftp_data,SF,252,0,0,0
tcp,uucp,RSTO,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,REJ,0,0,0,0
tcp,http,SF,222,731,0,0
tcp,http,S0,0,0,0,1
tcp,echo,S0,0,0,0,1
tcp,http,REJ,0,0,0,0
tcp,ftp_data,SF,5558,0,0,0
tcp,smtp,SF,1703,334,0,0
tcp,private,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,ftp_data,SF,8766,0,0,0
tcp,private,RSTR,1,0,0,1
tcp,iso_tsap,S0,0,0,0,1
tcp,smtp,SF,2200,328,0,0
tcp,private,RSTR,1,0,0,1
tcp,http_443,REJ,0,0,0,1
tcp,http,SF,337,4874,0,0
tcp,http,SF,341,790,0,0
tcp,link,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,245,1451,0,0
icmp,eco_i,SF,8,0,0,1
tcp,efs,S0,0,0,0,1
tcp,netbios_dgm,S0,0,0,0,1
tcp,http,SF,289,458,0,0
tcp,ftp_data,SF,7279,0,0,0
tcp,http,SF,217,10205,0,0
tcp,http,SF,142,20473,0,0
tcp,http,SF,331,8720,0,0
udp,domain_u,SF,44,129,0,0
tcp,echo,REJ,0,0,0,1
udp,private,SF,28,0,0,1
tcp,netbios_ns,REJ,0,0,0,1
tcp,ftp_data,SF,63,0,0,0
tcp,smtp,SF,3277,380,0,0
tcp,http,SF,171,389,0,0
tcp,sql_net,S0,0,0,0,1
udp,domain_u,SF,44,70,0,0
tcp,http,SF,302,2610,0,0
udp,other,SF,145,105,0,0
tcp,http,SF,224,1227,0,0
icmp,urp_i,SF,128,0,0,0
tcp,http,SF,239,635,0,0
tcp,http,S0,0,0,0,1
icmp,eco_i,SF,30,0,0,0
icmp,eco_i,SF,8,0,0,1
tcp,http,SF,208,284,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,275,204,0,0
udp,other,SF,1,0,0,1
tcp,http,SF,248,3126,0,0
tcp,private,RSTO,0,0,0,1
tcp,ftp,S0,0,0,0,1
tcp,http,SF,298,180,0,0
tcp,ftp_data,SF,192,0,0,0
tcp,vmnet,S0,0,0,0,1
icmp,ecr_i,SF,1032,0,0,1
tcp,echo,S0,0,0,0,1
tcp,daytime,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,telnet,SF,39,121,0,1
tcp,http,SF,276,3374,0,0
tcp,smtp,SF,684,330,0,0
tcp,http,SF,305,1242,0,0
tcp,private,REJ,0,0,0,1
tcp,IRC,RSTR,157,3074,0,0
tcp,exec,S0,0,0,0,1
tcp,http,SF,280,3615,0,0
tcp,netbios_dgm,S0,0,0,0,1
tcp,http,SF,294,1718,0,0
tcp,telnet,S0,0,0,0,1
icmp,ecr_i,SF,1032,0,0,1
tcp,ssh,S0,0,0,0,1
udp,domain_u,SF,45,128,0,0
tcp,http,SF,217,1371,0,0
tcp,http,S2,234,0,0,0
tcp,http,SF,231,1098,0,0
tcp,private,S0,0,0,0,1
tcp,netbios_dgm,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,http,SF,222,2707,0,0
icmp,ecr_i,SF,1032,0,0,1
tcp,private,RSTR,0,0,0,1
tcp,http,SF,228,12884,0,0
tcp,discard,RSTO,0,0,0,1
tcp,Z39_50,REJ,0,0,0,1
tcp,http,SF,330,6880,0,0
icmp,eco_i,SF,8,0,0,1
tcp,ftp_data,SF,29,0,0,0
udp,private,SF,1,0,0,1
udp,domain_u,SF,42,76,0,0
tcp,http,SF,307,1705,0,0
tcp,ftp_data,SF,374,0,0,0
tcp,telnet,SF,449,14588,0,0
tcp,private,REJ,0,0,0,1
tcp,http,SF,306,2507,0,0
icmp,eco_i,SF,8,0,0,1
udp,private,SF,1,0,0,1
tcp,netbios_dgm,S0,0,0,0,1
tcp,whois,S0,0,0,0,1
udp,domain_u,SF,109,45,0,0
icmp,ecr_i,SF,1032,0,0,1
udp,private,SF,1,0,0,1
tcp,http,REJ,0,0,0,0
tcp,http,SF,285,1612,0,0
udp,domain_u,SF,45,71,0,0
tcp,http,SF,311,792,0,0
icmp,urp_i,SF,183,0,0,0
tcp,ftp_data,SF,9,0,0,0
icmp,eco_i,SF,8,0,0,1
tcp,http,SF,334,2084,0,0
udp,private,SF,1,0,0,1
tcp,http,REJ,0,0,0,0
tcp,daytime,RSTR,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,296,5565,0,0
tcp,telnet,S0,0,0,0,1
tcp,netbios_ssn,S0,0,0,0,1
udp,other,SF,146,105,0,0
icmp,ecr_i,SF,520,0,0,1
tcp,http,SF,196,8271,0,0
tcp,http,SF,312,3058,0,0
tcp,mtp,S0,0,0,0,1
tcp,http,SF,228,774,0,0
tcp,http,REJ,0,0,0,0
tcp,private,S0,0,0,0,1
tcp,smtp,SF,1406,333,0,0
tcp,http,SF,263,155,0,0
tcp,http,SF,214,4835,0,0
tcp,http,SF,311,2164,0,0
udp,other,SF,516,4,0,0
tcp,http,SF,310,675,0,0
tcp,http,SF,302,283,0,0
tcp,http,SF,341,2916,0,0
tcp,http,SF,234,4135,0,0
tcp,private,S0,0,0,0,1
tcp,smtp,SF,2716,282,0,0
tcp,vmnet,S0,0,0,0,1
tcp,http,SF,315,911,0,0
tcp,private,S0,0,0,0,1
tcp,smtp,SF,11711,1372,0,0
tcp,daytime,S0,0,0,0,1
udp,private,SF,100,0,0,1
tcp,shell,S0,0,0,0,1
udp,domain_u,SF,45,81,0,0
udp,domain_u,SF,36,96,0,0
tcp,http,SF,344,531,0,0
udp,domain_u,SF,45,72,0,0
tcp,private,S0,0,0,0,1
udp,domain_u,SF,44,127,0,0
tcp,private,S0,0,0,0,1
icmp,ecr_i,SF,1032,0,0,1
tcp,smtp,SF,1112,330,0,0
tcp,discard,S0,0,0,0,1
tcp,http,REJ,0,0,0,0
tcp,http,SF,358,269,0,0
icmp,eco_i,SF,8,0,0,1
tcp,other,SF,15876,0,0,0
tcp,bgp,S0,0,0,0,1
tcp,daytime,S0,0,0,0,1
tcp,sunrpc,RSTO,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
icmp,ecr_i,SF,1032,0,0,1
udp,domain_u,SF,45,84,0,0
tcp,telnet,S0,0,0,0,1
udp,other,SF,1,0,0,1
udp,domain_u,SF,45,136,0,0
tcp,http,SF,219,438,0,0
tcp,smtp,SF,1587,376,0,0
tcp,smtp,SF,125,239,0,0
tcp,smtp,SF,807,335,0,0
tcp,private,S0,0,0,0,1
tcp,http,REJ,0,0,0,0
udp,other,SF,146,0,0,0
tcp,private,S0,0,0,0,1
tcp,telnet,SF,30,60,0,1
tcp,http,SF,191,885,0,0
icmp,ecr_i,SF,1032,0,0,1
tcp,smtp,SF,1348,337,0,0
tcp,http,SF,267,17039,0,0
tcp,http,SF,296,3120,0,0
tcp,name,REJ,0,0,0,1
tcp,telnet,SF,2328,4551,0,1
tcp,smtp,SF,953,337,0,0
tcp,netbios_ns,REJ,0,0,0,1
tcp,private,REJ,0,0,0,1
udp,domain_u,SF,45,134,0,0
tcp,http,S0,0,0,0,1
tcp,http,SF,332,1196,0,0
tcp,http,S0,0,0,0,0
tcp,http,SF,308,934,0,0
tcp,http,SF,214,28890,0,0
tcp,ftp_data,SF,35,0,0,0
tcp,private,S0,0,0,0,1
tcp,http,REJ,0,0,0,0
tcp,http,SF,209,1155,0,0
tcp,nnsp,S0,0,0,0,1
tcp,http,SF,187,913,0,0
tcp,private,REJ,0,0,0,1
tcp,ftp_data,SF,884,0,0,0
tcp,http,SF,230,16617,0,0
udp,private,SF,28,0,0,1
tcp,telnet,S0,0,0,0,1
tcp,http,SF,308,8485,0,0
tcp,uucp_path,S0,0,0,0,1
udp,domain_u,SF,45,45,0,0
tcp,uucp_path,S0,0,0,0,1
tcp,smtp,SF,125,240,0,0
tcp,ftp_data,SF,59,0,0,0
tcp,http,SF,294,256,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,257,1222,0,0
tcp,uucp,RSTO,0,0,0,1
tcp,sunrpc,RSTO,0,0,0,1
tcp,http,SF,287,4066,0,0
icmp,ecr_i,SF,1032,0,0,1
tcp,http,SF,221,336,0,0
icmp,eco_i,SF,8,0,0,1
udp,private,SF,105,147,0,0
icmp,eco_i,SF,8,0,0,1
tcp,ftp_data,SF,319,0,0,0
tcp,private,RSTR,1,0,0,1
tcp,http,SF,215,1728,0,0
tcp,smtp,SF,2320,329,0,0
tcp,finger,S0,0,0,0,1
tcp,http,SF,220,1888,0,0
tcp,smtp,RSTO,0,0,0,0
tcp,http,S1,206,23360,0,0
udp,private,SF,105,147,0,0
tcp,http,SF,254,269,0,0
tcp,sql_net,S0,0,0,0,1
tcp,http,SF,284,6418,0,0
udp,domain_u,SF,44,134,0,0
tcp,http,SF,298,189,0,0
tcp,telnet,S0,0,0,0,1
tcp,http,SF,299,1745,0,0
icmp,eco_i,SF,8,0,0,1
udp,domain_u,SF,43,126,0,0
tcp,http,SF,217,498,0,0
icmp,ecr_i,SF,1032,0,0,1
tcp,http,SF,221,1159,0,0
icmp,ecr_i,SF,1032,0,0,1
tcp,http,SF,361,288,0,0
tcp,private,REJ,0,0,0,1
tcp,link,S0,0,0,0,1
tcp,supdup,S0,0,0,0,1
tcp,http,SF,174,56,0,0
tcp,http,SF,326,4425,0,0
tcp,private,REJ,0,0,0,1
udp,private,SF,1,0,0,1
tcp,http,SF,257,1584,0,0
tcp,http,SF,297,753,0,0
tcp,other,REJ,0,0,0,1
udp,domain_u,SF,46,71,0,0
tcp,http,SF,310,308,0,0
tcp,login,RSTO,0,0,0,1
tcp,smtp,SF,1470,335,0,0
tcp,http,SF,206,3571,0,0
tcp,http,SF,316,237,0,0
udp,domain_u,SF,43,128,0,0
tcp,smtp,SF,643,326,0,0
tcp,http,SF,54540,8314,0,1
tcp,http,SF,330,557,0,0
tcp,http,REJ,0,0,0,0
tcp,http,REJ,0,0,0,0
tcp,http,SF,54540,8314,0,1
udp,domain_u,SF,46,134,0,0
tcp,csnet_ns,S0,0,0,0,1
tcp,smtp,SF,1712,328,0,0
tcp,http,SF,274,8543,0,0
tcp,http,SF,235,7542,0,0
tcp,http,SF,221,917,0,0
tcp,hostnames,S0,0,0,0,1
tcp,smtp,SF,901,279,0,0
tcp,http,REJ,0,0,0,0
tcp,http,SF,197,2299,0,0
tcp,time,S0,0,0,0,1
tcp,http,SF,178,841,0,0
tcp,http,SF,54540,8314,0,1
tcp,telnet,RSTR,368,13020,0,0
tcp,private,S0,0,0,0,1
tcp,Z39_50,REJ,0,0,0,1
tcp,http,SF,292,327,0,0
tcp,http,SF,309,3775,0,0
tcp,private,REJ,0,0,0,1
tcp,http,SF,233,575,0,0
tcp,http,SF,213,985,0,0
tcp,smtp,SF,3262,477,0,0
tcp,private,S0,0,0,0,1
udp,domain_u,SF,44,79,0,0
tcp,http,SF,243,7087,0,0
tcp,smtp,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,finger,S0,0,0,0,1
tcp,http,SF,299,2507,0,0
tcp,ftp_data,S0,0,0,0,1
tcp,http,SF,207,946,0,0
tcp,http,REJ,0,0,0,0
udp,domain_u,SF,45,129,0,0
tcp,http,SF,331,16029,0,0
tcp,kshell,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,ftp_data,SF,95,0,0,0
tcp,vmnet,S0,0,0,0,1
tcp,http,SF,299,38617,0,0
tcp,finger,SF,8,221,0,0
udp,other,SF,516,4,0,0
tcp,http,SF,208,3373,0,0
tcp,sql_net,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,http,SF,244,14648,0,0
tcp,http,S0,0,0,0,0
tcp,Z39_50,S0,0,0,0,1
tcp,telnet,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
udp,other,SF,516,4,0,0
icmp,eco_i,SF,8,0,0,1
tcp,ftp,SF,313,1054,0,0
tcp,auth,SF,10,39,0,0
tcp,http,SF,224,2778,0,0
tcp,private,S0,0,0,0,1
tcp,whois,S0,0,0,0,1
tcp,echo,S0,0,0,0,1
tcp,http,SF,214,363,0,0
tcp,private,REJ,0,0,0,1
tcp,http,SF,220,1243,0,0
tcp,http,SF,224,646,0,0
tcp,systat,REJ,0,0,0,1
tcp,name,RSTR,0,0,0,1
tcp,ftp_data,SF,3775,0,0,0
udp,private,SF,105,146,0,0
tcp,http,SF,285,3400,0,0
tcp,http,SF,199,5950,0,0
udp,domain_u,SF,45,81,0,0
tcp,vmnet,S0,0,0,0,1
icmp,ecr_i,SF,1480,0,0,1
tcp,http,SF,306,923,0,0
tcp,smtp,SF,3415,330,0,0
tcp,http,SF,296,686,0,0
tcp,netbios_ssn,S0,0,0,0,1
tcp,domain,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,nnsp,S0,0,0,0,1
tcp,login,RSTO,0,0,0,1
udp,private,SF,28,0,0,1
tcp,name,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,smtp,SF,920,328,0,0
udp,domain_u,SF,34,0,0,0
tcp,private,REJ,0,0,0,1
tcp,http,SF,265,558,0,0
udp,domain_u,SF,45,74,0,0
udp,domain_u,SF,43,83,0,0
tcp,ldap,S0,0,0,0,1
tcp,http,SF,217,1484,0,0
tcp,http,SF,315,788,0,0
tcp,http,SF,215,11245,0,0
tcp,http,SF,173,236,0,0
udp,private,SF,215,0,0,1
tcp,http,SF,312,1640,0,0
udp,other,SF,146,0,0,0
udp,private,SF,1,0,0,1
tcp,ftp_data,S0,0,0,0,1
udp,private,SF,28,0,0,1
tcp,finger,S0,0,0,0,1
tcp,http,REJ,0,0,0,0
tcp,private,REJ,0,0,0,1
tcp,private,S0,0,0,0,1
udp,other,SF,1,0,0,1
tcp,http,SF,239,2265,0,0
udp,other,SF,146,105,0,0
tcp,netbios_ssn,S0,0,0,0,1
tcp,exec,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,ftp_data,SF,1376,0,0,0
tcp,http,SF,242,739,0,0
tcp,IRC,RSTR,1053,8740,0,0
tcp,Z39_50,S0,0,0,0,1
tcp,echo,RSTO,0,0,0,1
icmp,eco_i,SF,18,0,0,1
tcp,domain,S0,0,0,0,1
tcp,http,SF,266,391,0,0
tcp,private,S0,0,0,0,1
tcp,vmnet,S0,0,0,0,1
udp,domain_u,SF,44,134,0,0
tcp,http,SF,338,2815,0,0
tcp,http,SF,161,51836,0,0
tcp,systat,S0,0,0,0,1
tcp,time,S0,0,0,0,1
tcp,http,SF,315,255,0,0
udp,domain_u,SF,44,126,0,0
tcp,http,SF,202,6776,0,0
tcp,smtp,SF,1277,331,0,0
udp,domain_u,SF,44,131,0,0
tcp,http,SF,298,2494,0,0
tcp,http,SF,241,5399,0,0
tcp,daytime,S0,0,0,0,1
tcp,ftp_data,SF,10389,0,0,0
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,imap4,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,telnet,S0,0,0,0,1
tcp,http,SF,320,1133,0,0
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,300,358,0,0
udp,private,SF,28,0,0,1
tcp,http,SF,216,2132,0,0
tcp,http,SF,245,784,0,0
tcp,http,SF,198,12149,0,0
tcp,systat,REJ,0,0,0,1
tcp,http,SF,240,2277,0,0
tcp,private,REJ,0,0,0,1
tcp,ftp_data,SF,3468,0,0,0
tcp,http,SF,299,294,0,0
udp,other,SF,113,0,0,0
tcp,private,REJ,0,0,0,1
tcp,http,SF,491,9852,0,0
tcp,http,SF,164,6155,0,0
tcp,http,SF,292,6722,0,0
tcp,uucp,RSTO,0,0,0,1
tcp,other,REJ,0,0,0,1
icmp,ecr_i,SF,1032,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,iso_tsap,S0,0,0,0,1
tcp,ftp_data,SF,383,0,0,0
icmp,ecr_i,SF,30,0,0,0
tcp,http,SF,338,803,0,0
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
udp,domain_u,SF,45,45,0,0
tcp,http,S0,0,0,0,1
udp,domain_u,SF,42,42,0,0
udp,other,SF,1,0,0,1
udp,domain_u,SF,34,0,0,0
tcp,private,REJ,0,0,0,1
tcp,smtp,SF,652,327,0,0
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,305,307,0,0
tcp,private,S0,0,0,0,1
udp,domain_u,SF,45,80,0,0
tcp,netbios_ns,S0,0,0,0,1
icmp,ecr_i,SF,520,0,0,1
tcp,http,SF,215,10526,0,0
tcp,http,SF,227,702,0,0
tcp,http,SF,239,5967,0,0
tcp,private,S0,0,0,0,1
udp,private,SF,1,4,0,1
tcp,smtp,SF,848,325,0,0
tcp,smtp,SF,811,333,0,0
tcp,link,S0,0,0,0,1
udp,private,SF,105,147,0,0
tcp,http,SF,297,260,0,0
tcp,telnet,SF,104,2689,0,0
tcp,private,REJ,0,0,0,1
tcp,smtp,SF,47,283,0,0
tcp,remote_job,RSTR,0,0,0,1
tcp,name,S0,0,0,0,1
tcp,smtp,SF,1324,330,0,0
udp,other,SF,516,4,0,0
tcp,auth,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,kshell,REJ,0,0,0,1
tcp,http,SF,320,1038,0,0
icmp,ecr_i,SF,520,0,0,1
udp,domain_u,SF,36,101,0,0
tcp,http_443,REJ,0,0,0,1
tcp,http,REJ,0,0,0,0
tcp,ftp,S0,0,0,0,1
tcp,ftp_data,SF,7422,0,0,0
tcp,telnet,S0,0,0,0,1
tcp,http,SF,196,578,0,0
tcp,private,S0,0,0,0,1
tcp,telnet,SF,162,13628,0,0
udp,private,SF,1,0,0,1
tcp,http,SF,206,383,0,0
tcp,netstat,S0,0,0,0,1
udp,domain_u,SF,44,135,0,0
tcp,private,S0,0,0,0,1
icmp,eco_i,SF,8,0,0,1
udp,domain_u,SF,44,125,0,0
icmp,eco_i,SF,8,0,0,1
tcp,smtp,SF,1734,513,0,0
udp,domain_u,SF,30,0,0,0
udp,domain_u,SF,46,136,0,0
tcp,http,SF,166,426,0,0
tcp,http_443,REJ,0,0,0,1
icmp,eco_i,SF,8,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,REJ,0,0,0,0
tcp,private,REJ,0,0,0,1
tcp,csnet_ns,REJ,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,smtp,SF,766,323,0,0
icmp,urp_i,SF,183,0,0,0
tcp,http,SF,209,1856,0,0
tcp,private,REJ,0,0,0,1
tcp,telnet,SF,1735,2766,0,1
tcp,http,SF,222,1150,0,0
tcp,private,S0,0,0,0,1
tcp,csnet_ns,S0,0,0,0,1
tcp,http,SF,219,1262,0,0
udp,other,SF,146,105,0,0
tcp,http,SF,207,25494,0,0
tcp,private,S0,0,0,0,1
tcp,efs,S0,0,0,0,1
icmp,eco_i,SF,8,0,0,1
icmp,urp_i,SF,183,0,0,0
tcp,http,SF,328,927,0,0
tcp,smtp,SF,1393,282,0,0
icmp,urp_i,SF,183,0,0,0
tcp,ftp,SF,1081,3081,0,0
tcp,http,REJ,0,0,0,0
tcp,http,SF,236,614,0,0
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,private,REJ,0,0,0,1
udp,private,SF,28,0,0,1
tcp,http,REJ,0,0,0,0
tcp,http,SF,224,722,0,0
tcp,http,SF,304,3963,0,0
tcp,http,SF,296,373,0,0
tcp,ftp_data,SF,495,0,0,0
tcp,http,SF,233,2330,0,0
tcp,ftp_data,S0,0,0,0,1
tcp,ftp_data,SF,151,0,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,213,1721,0,0
tcp,private,RSTR,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,netbios_ssn,S0,0,0,0,1
udp,domain_u,SF,44,134,0,0
tcp,mtp,S0,0,0,0,1
tcp,auth,SF,14,39,0,0
tcp,http,SF,408,4158,0,0
tcp,ftp,SF,196,644,0,0
udp,domain_u,SF,46,46,0,0
tcp,ftp_data,SF,20,0,0,0
tcp,smtp,SF,806,327,0,0
udp,domain_u,SF,46,131,0,0
tcp,http,SF,337,16813,0,0
tcp,courier,REJ,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,finger,S0,0,0,0,1
udp,domain_u,SF,44,89,0,0
tcp,ldap,S0,0,0,0,1
tcp,vmnet,S0,0,0,0,1
tcp,uucp,S0,0,0,0,1
tcp,Z39_50,REJ,0,0,0,1
tcp,http,SF,279,296,0,0
tcp,finger,SF,7,141,0,0
tcp,telnet,S0,0,0,0,1
udp,domain_u,SF,45,76,0,0
tcp,gopher,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,219,365,0,0
udp,domain_u,SF,34,94,0,0
tcp,ftp_data,SF,15722,0,0,0
udp,private,SF,1,0,0,1
tcp,private,REJ,0,0,0,1
tcp,http,SF,317,526,0,0
tcp,kshell,REJ,0,0,0,1
tcp,ftp,SF,1084,3081,0,0
tcp,http,S0,0,0,0,1
udp,domain_u,SF,45,131,0,0
tcp,http,SF,236,289,0,0
tcp,finger,SF,8,0,0,0
tcp,mtp,S0,0,0,0,1
tcp,http,SF,316,6967,0,0
tcp,systat,SH,0,0,0,1
tcp,http,SF,281,8818,0,0
tcp,http,SF,329,302,0,0
tcp,sunrpc,S0,0,0,0,1
tcp,http,SF,187,5276,0,0
tcp,ftp_data,S0,0,0,0,1
udp,private,SF,1,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,http,SF,219,1844,0,0
tcp,http,SF,336,1374,0,0
tcp,http,REJ,0,0,0,0
tcp,nntp,S0,0,0,0,1
tcp,telnet,S0,0,0,0,1
tcp,ftp_data,SF,1830,0,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,224,1030,0,0
tcp,http,SF,303,297,0,0
tcp,private,S0,0,0,0,1
tcp,http,REJ,0,0,0,0
udp,domain_u,SF,44,84,0,0
tcp,telnet,RSTR,623,2492,0,0
tcp,kshell,REJ,0,0,0,1
tcp,ftp,SF,238,767,0,0
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
udp,domain_u,SF,45,77,0,0
tcp,private,S0,0,0,0,1
tcp,link,S0,0,0,0,1
tcp,supdup,S0,0,0,0,1
tcp,login,S0,0,0,0,1
tcp,http,SF,297,1533,0,0
tcp,other,REJ,0,0,0,1
icmp,ecr_i,SF,1032,0,0,1
tcp,http,SF,54540,8314,0,1
tcp,imap4,SH,0,0,0,1
icmp,ecr_i,SF,520,0,0,1
udp,private,SF,28,0,0,1
tcp,http,SF,311,4768,0,0
udp,other,SF,516,4,0,0
tcp,ftp_data,SF,71,0,0,0
tcp,ssh,REJ,0,0,0,1
tcp,ftp_data,S0,0,0,0,1
tcp,name,REJ,0,0,0,1
tcp,ftp_data,SF,334,0,0,1
udp,private,SF,105,147,0,0
tcp,http,SF,301,16239,0,0
tcp,http,SF,258,1952,0,0
tcp,private,REJ,0,0,0,1
tcp,http,SF,325,2794,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,295,310,0,0
tcp,other,REJ,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,ftp_data,SF,334,0,0,1
tcp,login,S0,0,0,0,1
tcp,http,SF,315,1425,0,0
tcp,smtp,SF,1182,329,0,0
udp,private,SF,105,147,0,0
udp,domain_u,SF,44,44,0,0
icmp,eco_i,SF,8,0,0,1
tcp,http,SF,389,858,0,0
tcp,courier,S0,0,0,0,1
tcp,ftp_data,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,243,274,0,0
tcp,private,S0,0,0,0,1
tcp,csnet_ns,S0,0,0,0,1
tcp,http,SF,145,1691,0,0
tcp,ftp_data,S0,0,0,0,1
udp,other,SF,146,0,0,0
tcp,name,REJ,0,0,0,1
udp,domain_u,SF,44,134,0,0
tcp,http,SF,211,5565,0,0
udp,private,SF,105,146,0,0
tcp,ftp_data,SF,4316,0,0,0
udp,domain_u,SF,44,127,0,0
tcp,ftp_data,SF,501760,0,0,0
tcp,private,S0,0,0,0,1
tcp,ftp,SF,1440,4145,0,0
tcp,smtp,SF,1001,332,0,0
tcp,csnet_ns,S0,0,0,0,1
udp,domain_u,SF,45,137,0,0
tcp,http,SF,208,260,0,0
tcp,http,SF,379,608,0,0
tcp,http,SF,334,334,0,0
tcp,http,SF,224,1538,0,0
tcp,link,S0,0,0,0,1
tcp,iso_tsap,S0,0,0,0,1
tcp,http_443,S0,0,0,0,1
tcp,http,SF,218,3049,0,0
tcp,private,S0,0,0,0,1
tcp,X11,REJ,0,0,0,0
tcp,http,SF,261,434,0,0
tcp,http,SF,164,2299,0,0
tcp,http,REJ,0,0,0,0
